project_id;name;display_name;description;category;home_url;logo_url;devstats_url;accepted_at;maturity;foundation
00000000-0096-0000-0000-000000000000;smi;Service Mesh Interface;A standard interface for service meshes on Kubernetes.;orchestration;;https://raw.githubusercontent.com/cncf/artwork/master/projects/servicemeshinterface/icon/color/servicemeshinterface-icon-color.svg;https://smi.devstats.cncf.io/;2020-03-16;sandbox;cncf
00000000-0097-0000-0000-000000000000;smp;Service Mesh Performance;Standardizing Service Mesh Value Measurement.;orchestration;;https://raw.githubusercontent.com/cncf/artwork/master/projects/servicemeshperformance/icon/smp-dark.svg;https://servicemeshperformance.devstats.cncf.io/;2021-06-21;sandbox;cncf
00000000-0098-0000-0000-000000000000;skooner;Skooner;Simple Kubernetes real-time dashboard and management.;observability;;https://raw.githubusercontent.com/cncf/artwork/master/projects/skooner/icon/color/Skooner-icon-color.svg;https://k8dash.devstats.cncf.io/;;sandbox;cncf
00000000-0099-0000-0000-000000000000;strimzi;Strimzi;Apache Kafka running on Kubernetes.;app definition;;https://raw.githubusercontent.com/cncf/artwork/master/projects/strimzi/icon/color/strimzi-icon-color.svg;https://strimzi.devstats.cncf.io/;2019-08-28;sandbox;cncf
00000000-0100-0000-0000-000000000000;submariner;Submariner;Submariner enables direct networking between Pods and Services in different Kubernetes clusters, either on-premises or in the cloud.;runtime;;https://raw.githubusercontent.com/cncf/artwork/master/projects/submariner/icon/color/submariner-icon-color.svg;https://submariner.devstats.cncf.io/;2021-04-27;sandbox;cncf
00000000-0101-0000-0000-000000000000;superedge;SuperEdge;An edge-native container management system for edge computing.;provisioning;;https://raw.githubusercontent.com/cncf/artwork/master/projects/superedge/icon/color/superedge-icon-color.svg;https://superedge.devstats.cncf.io/;2021-09-14;sandbox;cncf
00000000-0102-0000-0000-000000000000;telepresence;Telepresence;Local development against a remote Kubernetes or OpenShift cluster.;app definition;;https://raw.githubusercontent.com/cncf/artwork/master/projects/telepresence/icon/color/telepresence-icon-color.svg;https://telepresence.devstats.cncf.io/;2018-05-22;sandbox;cncf
00000000-0103-0000-0000-000000000000;tinkerbell;Tinkerbell;A workflow engine for provisioning bare metal.;provisioning;;https://raw.githubusercontent.com/cncf/artwork/master/projects/tinkerbell/icon/color-light/tinkerbell-icon-color-light.svg;https://tinkerbell.devstats.cncf.io/;2020-11-10;sandbox;cncf
00000000-0104-0000-0000-000000000000;tremor;Tremor;An early-stage event processing system for unstructured data with rich support for structural pattern-matching, filtering and transformation.;app definition;;https://raw.githubusercontent.com/cncf/artwork/master/projects/tremor/icon/color/tremor-icon-color.svg;https://tremor.devstats.cncf.io/;2020-09-08;sandbox;cncf
00000000-0105-0000-0000-000000000000;trickster;Trickster;Open Source HTTP Reverse Proxy Cache and Time Series Dashboard Accelerator.;observability;;https://raw.githubusercontent.com/cncf/artwork/master/projects/trickster/icon/color/trickster-icon-color.svg;https://trickster.devstats.cncf.io/;2021-03-30;sandbox;cncf
00000000-0106-0000-0000-000000000000;vineyard;Vineyard;Vineyard (v6d) is an in-memory immutable data manager.;runtime;;https://raw.githubusercontent.com/cncf/artwork/master/projects/vineyard/icon/color/vineyard-icon-color.svg;https://vineyard.devstats.cncf.io/;2021-04-27;sandbox;cncf
00000000-0107-0000-0000-000000000000;virtual-kubelet;Virtual Kubelet;Virtual Kubelet is an open source Kubernetes kubelet implementation.;serverless;;https://raw.githubusercontent.com/cncf/artwork/master/projects/virtualkubelet/icon/color/virtualkubelet-icon-color.svg;https://virtualkubelet.devstats.cncf.io/;2018-12-04;sandbox;cncf
00000000-0108-0000-0000-000000000000;volcano;Volcano;A Kubernetes native system for high-performance workloads.;orchestration;;https://raw.githubusercontent.com/cncf/artwork/master/projects/volcano/icon/color/volcano-icon-color.svg;https://volcano.devstats.cncf.io/;2020-04-10;incubating;cncf
00000000-0109-0000-0000-000000000000;wasm-cloud;wasmCloud;wasmCloud allows for simple, secure, distributed application development using WebAssembly actors and capability providers.;orchestration;;https://raw.githubusercontent.com/cncf/artwork/master/projects/wasmcloud/icon/color/wasmcloud.icon_green.svg;https://wasmcloud.devstats.cncf.io/;2021-07-12;sandbox;cncf
00000000-0110-0000-0000-000000000000;wasm-edge;WasmEdge;WasmEdge is a lightweight, high-performance, and extensible WebAssembly runtime for cloud native, edge, and decentralized applications. It powers serverless apps, embedded functions, microservices, smart contracts, and IoT devices.;runtime;;https://raw.githubusercontent.com/cncf/artwork/master/projects/wasm-edge-runtime/icon/color/wasm-edge-runtime-icon-color.svg;https://wasmedge.devstats.cncf.io/;2021-04-27;sandbox;cncf
00000000-0111-0000-0000-000000000000;knative;Knative;Kubernetes-based platform to build, deploy, and manage modern serverless workloads.;serverless;;https://raw.githubusercontent.com/cncf/artwork/master/projects/knative/icon/color/knative-icon-color.svg;;2022-03-02;incubating;cncf
00000000-0113-0000-0000-000000000000;krator;Krator;Kubernetes Rust State Machine Operator.;app definition;;https://raw.githubusercontent.com/cncf/artwork/master/projects/krator/icon/color/krator-icon-color.svg;https://krator.devstats.cncf.io/;2021-05-26;sandbox;cncf
00000000-0114-0000-0000-000000000000;devfile;Devfile;An open standard defining containerized development environments that enables developer tools to simplify and accelerate workflows.;app definition;;https://raw.githubusercontent.com/cncf/artwork/master/projects/devfile/icon/color/devfile-icon-color.svg;https://devfile.devstats.cncf.io/;2021-01-11;sandbox;cncf
00000000-0115-0000-0000-000000000000;kube-rs;;rust kubernetes client and controller runtime.;orchestration;;https://raw.githubusercontent.com/cncf/artwork/master/projects/kube-rs/icon/black/kube-rs-icon-black.svg;https://kubers.devstats.cncf.io/;2021-11-16;sandbox;cncf
00000000-0116-0000-0000-000000000000;kubedl;KubeDL;Run your deep learning workloads on Kubernetes more easily and efficiently.;provisioning;;https://raw.githubusercontent.com/cncf/artwork/master/projects/kubedl/icon/color/kubedl-icon-color.svg;https://kubedl.devstats.cncf.io/;2021-05-14;sandbox;cncf
00000000-0117-0000-0000-000000000000;openelb;OpenELB;Load Balancer Implementation for Kubernetes in Bare-Metal, Edge, and Virtualization.;provisioning;;https://landscape.cncf.io/logos/open-elb.svg;https://openelb.devstats.cncf.io;2021-09-11;sandbox;cncf
00000000-0118-0000-0000-000000000000;confidential-containers;Confidential Containers;"Confidential Containers is an open source community working to enable cloud native confidential computing by leveraging Trusted Execution Environments to protect containers and data.";provisioning;;https://raw.githubusercontent.com/cncf/artwork/master/projects/confidential-containers/icon/color/confidential-containers-icon.svg;https://confidentialcontainers.devstats.cncf.io/;2022-03-08;sandbox;cncf
00000000-0119-0000-0000-000000000000;openfunction;Open Function;Cloud Native Function-as-a-Service Platform;serverless;;https://raw.githubusercontent.com/cncf/artwork/master/projects/openfunction/icon/color/openfunction-icon-color.svg;https://openfunction.devstats.cncf.io;2021-11-09;sandbox;cncf
00000000-0120-0000-0000-000000000000;sealer;;A tool to seal application's all dependencies and Kubernetes into CloudImage, distribute this application anywhere via CloudImage, and run it within any cluster in one command.;app definition;;https://landscape.cncf.io/logos/sealer.svg;https://sealer.devstats.cncf.io;2022-04-26;sandbox;cncf
00000000-0121-0000-0000-000000000000;teller;Teller;A secrets management tool for developers built in Go - never leave your command line for secrets.;provisioning;;https://raw.githubusercontent.com/cncf/artwork/master/projects/teller/icon/color/teller-icon-color.svg;https://teller.devstats.cncf.io;2022-04-26;sandbox;cncf
00000000-0122-0000-0000-000000000000;fabedge;FabEdge;A Secure Edge Computing Container Networking Solution based on Kubernetes & KubeEdge.;runtime;;https://raw.githubusercontent.com/cncf/artwork/master/projects/fabedge/icon/color/fabedge-color.svg;https://fabedge.devstats.cncf.io;2022-03-08;sandbox;cncf
00000000-0123-0000-0000-000000000000;clusterpedia;Clusterpedia;Clusterpedia is used for complex resources search across multiple clusters, support simultaneous search of a single kind of resource or multiple kinds of resources existing in multiple clusters.;orchestration;;https://raw.githubusercontent.com/cncf/artwork/master/projects/clusterpedia/icon/color/clusterpedia-icon-color.svg;https://clusterpedia.devstats.cncf.io;2022-06-14;sandbox;cncf
00000000-0124-0000-0000-000000000000;opencost;Opencost;OpenCost provides visibility into current and historical Kubernetes spend and resource allocation.;observability;https://www.opencost.io;https://raw.githubusercontent.com/cncf/artwork/master/projects/opencost/icon/color/Opencost_Icon_Color.svg;https://opencost.teststats.cncf.io/;2022-06-14;sandbox;cncf
00000000-0125-0000-0000-000000000000;aeraki-mesh;Aeraki Mesh;Aeraki Mesh allows you to manage any layer-7 traffic in a service mesh.;orchestration;;https://landscape.cncf.io/logos/aeraki-mesh.svg;https://aerakimesh.teststats.cncf.io/;2022-06-14;sandbox;cncf
00000000-0126-0000-0000-000000000000;curve;Curve;Curve is a high-performance, lightweight-operation, cloud-native open source distributed storage system.;app definition;;https://raw.githubusercontent.com/cncf/artwork/master/projects/curve/icon/color/curve_icon_color.svg;https://curve.teststats.cncf.io/;2022-06-14;sandbox;cncf
00000000-0127-0000-0000-000000000000;openfeature;OpenFeature;Standardizing Feature Flagging for Everyone.;app definition;;https://landscape.cncf.io/logos/open-feature.svg;https://openfeature.teststats.cncf.io/;2022-06-14;sandbox;cncf
00000000-0128-0000-0000-000000000000;kubewarden;Kubewarden;Kubewarden is a policy engine for Kubernetes. It helps with keeping your Kubernetes clusters secure and compliant.;provisioning;;https://www.kubewarden.io/images/logo-kubewarden.svg;https://kubewarden.teststats.cncf.io/;2022-06-14;sandbox;cncf
00000000-0129-0000-0000-000000000000;devstream;DevStream;DevStream: the open-source DevOps toolchain manager (DTM).;provisioning;;https://raw.githubusercontent.com/cncf/artwork/master/projects/devstream/icon/color/devstream-icon-color.svg;https://devstream.teststats.cncf.io/;2022-06-14;sandbox;cncf
